                  id                  | event_id | subject |       scheduled_time       
 4157b5ce-9393-4e3b-a697-5f287219c3d2 |    55236 | phys    | 2020-01-16 18:44:57.136028
 f8ea079b-c8e9-47a6-9970-642c08284641 |    53907 | hist    | 2020-01-16 17:00:00
 6befef97-abf1-49e0-aa22-de3af623100d |    54302 | it      | 2020-01-16 18:00:00
 916d06fb-3279-4d2c-b449-c56be1cdeb7e |    55254 | it      | 2020-01-16 21:34:17.949531
 e3b40613-d6ca-41f2-a7b4-d6eabe3247e0 |    48696 | phys    | 2020-01-18 08:00:00
 577ae94d-45c8-4804-9a50-40e91048d81d |    52949 | phys    | 2020-01-18 09:00:00
 238aa827-90a4-47ee-8e2c-fad396456f8d |    48403 | phys    | 2020-01-18 09:00:00
 1c32ffdf-bf79-411e-86ce-f9cc2ae24190 |    54272 | bio     | 2020-01-18 08:00:00
 1c39e78f-6ded-4b2e-83d6-036ca34ecfdc |    55324 | phys    | 2020-01-17 09:19:43.203535
 a3bee89b-047c-49d2-bdd7-fc11581772b1 |    54036 | it      | 2020-01-17 10:00:00
 f0dc6435-266a-485e-8c3c-b07ad5fe5d29 |    53044 | phys    | 2020-01-18 09:30:00
 f10f0d29-57c5-4031-b598-f71697e5dddc |    51309 | bio     | 2020-01-18 12:00:00
 29084101-d715-44b2-9f72-debe451a69f7 |    55352 | bio     | 2020-01-18 09:30:00
 672e3db6-3d46-4995-87f7-aea08252514f |    44081 | phys    | 2020-01-18 12:00:00
 2f7069d8-39a2-4430-a6f3-63c0e3ee0349 |    45062 | phys    | 2020-01-18 12:15:00
 a50ec355-16eb-431a-883d-73b7de1714ee |     9170 | bio     | 2020-01-18 12:30:00
 fed2a11f-7be2-489b-9e69-80adec286c3c |    51253 | phys    | 2020-01-17 13:00:00
 4ba448f8-e3b6-4a8c-8e30-edf6d606b7f0 |    53476 | phys    | 2020-01-18 13:00:00
 a91f4c96-bc1d-4c8c-84c5-f0989cbc79e3 |    51745 | phys    | 2020-01-18 13:00:00
 955275cb-4b25-4b70-aeb8-12885e76f03c |    55442 | hist    | 2020-01-18 16:00:00
 4c4212ed-7c6e-48d0-bd54-81ed85199676 |    55441 | hist    | 2020-01-18 16:00:00
 415840fe-fa6e-4392-b918-d38e6647e91c |    47959 | it      | 2020-01-17 16:00:00
 49f8305e-559c-49a4-a4b5-e6c488fd52fd |    49035 | it      | 2020-01-17 17:00:00
 175fb366-4474-40eb-a476-c441825da598 |    53010 | phys    | 2020-01-17 14:00:00
 ff0bded7-5a4b-4733-87af-55f77810ebd1 |    51732 | it      | 2020-01-17 14:00:00
 fe5e055f-6615-488f-88a7-8bcc1a9cf8aa |    48015 | phys    | 2020-01-17 14:00:00
 adde00a5-5e7c-4a5f-8927-0a251e9f68d3 |    54433 | phys    | 2020-01-18 14:00:00
 a56e9490-98d9-4d06-91c1-f89c6f9166f0 |    53305 | it      | 2020-01-18 14:00:00
 dfcdb2ec-79ef-4ad8-9af5-c88c84d8126c |    51409 | bio     | 2020-01-18 14:00:00
 024d415a-4543-4e73-88c6-f4609e1bf1ed |    51036 | phys    | 2020-01-17 13:00:00
 229bfe6e-e21d-400a-aa9e-6575254f851e |    54125 | phys    | 2020-01-17 17:00:00
 c25767a6-804e-4134-9826-706dfb3097a4 |    54366 | phys    | 2020-01-17 17:00:00
 5894e11c-afe6-4f04-a42f-873dc3459878 |    55497 | bio     | 2020-01-18 08:15:00
 f2590771-3084-4574-a286-3ac3bb19606e |    53406 | hist    | 2020-01-17 15:00:00
 39e92e51-d9ea-49df-ad69-5d5ff26df882 |    52972 | it      | 2020-01-17 15:00:00
 be27698c-ca5d-4957-bc68-094ffcb42062 |    48131 | it      | 2020-01-17 15:00:00
 e22895b3-5e25-4328-b0c7-44e90297907f |    44787 | phys    | 2020-01-19 07:00:00
 4758da03-f56d-4cf6-a58d-17dd3d7d8445 |    55572 | hist    | 2020-01-17 20:02:55.436034
 03f4f4a8-c60c-41d7-a1cb-17b2d36ee183 |    44503 | phys    | 2020-01-18 17:00:00
 ba2d7840-0e33-4752-bebb-9bbb60ad248b |    51617 | phys    | 2020-01-17 16:00:00
 33876cb9-efc3-4527-aae1-50c817782cbe |    53453 | phys    | 2020-01-18 17:15:00
 e5506c91-cb0e-4629-acc5-8b84c9276cd6 |    49010 | phys    | 2020-01-19 06:00:00
 1ebd79eb-2dde-45b9-8edb-8014f6590600 |    55562 | phys    | 2020-01-20 10:00:00
 fdff5edb-a59e-45fc-9885-c83111e64de4 |    55560 | phys    | 2020-01-20 10:00:00
 6538869f-f37f-442e-b44c-cca3cefca93b |    54058 | bio     | 2020-01-18 07:00:00
 5b530783-58fb-4100-8c0d-eae1a8ac66cf |    48844 | hist    | 2020-01-17 13:45:00
 ec26ba09-bb8d-479c-86f8-9b2d98e6fdec |    55280 | it      | 2020-01-18 16:00:00
 17b1c9db-ab78-4cfb-8a81-5995d8e72b7c |    49888 | phys    | 2020-01-17 16:00:00
 08308cd0-344a-4283-81ca-505bbb2d28eb |    50866 | bio     | 2020-01-18 09:00:00
 84fa104f-4f17-4277-b281-809c80755355 |    44383 | phys    | 2020-01-17 16:00:00
 20844ed3-2290-4b0e-a4c0-4c7f08741edc |    54761 | phys    | 2020-01-18 12:00:00
 c7123879-75e7-4957-b809-f2f684499b67 |    55660 | phys    | 2020-01-18 08:56:15.208192
 b35ef7d6-abd7-4517-b4d3-64b4a714899f |    55229 | hist    | 2020-01-19 08:00:00
 7c27308f-a29a-4eb3-ab7b-959843b610ee |    49112 | hist    | 2020-01-17 16:00:00
 09f8a1eb-682b-423e-ba2e-ebd1864eeffb |    52034 | phys    | 2020-01-18 10:00:00
 0a29584c-f25e-42cf-a169-c61021f16529 |    53746 | phys    | 2020-01-13 15:00:00
 d20e803d-9780-4435-b7d7-d5d311e2bbb0 |    55000 | phys    | 2020-01-18 13:00:00
 c74725b4-9b6c-4e4d-9dec-55d9b56caf42 |    51415 | phys    | 2020-01-18 12:00:00
 d69040f2-81cf-4416-a84d-465680aa517f |    48293 | phys    | 2020-01-18 10:00:00
 08e6ca94-584d-40f0-ad7d-eb2fa5690d12 |    54472 | it      | 2020-01-19 09:00:00
 cc5ae3de-f54b-4c22-9f97-a7a341403dcd |    52385 | hist    | 2020-01-19 09:00:00
 45f0f1c1-096c-4df1-a9ea-2c98440747b0 |    51377 | it      | 2020-01-18 08:00:00
 37598ae9-a328-43d9-bab5-2f948bf0abe1 |    55665 | phys    | 2020-01-19 09:00:00
 df0fa90b-e781-463d-8a7c-01c7fe4db92b |    55669 | phys    | 2020-01-18 10:30:00
 58cf91d3-5179-4adb-be4e-cd097eba8fa3 |    55480 | phys    | 2020-01-18 11:00:00
 cc5a74f3-5752-4b16-9923-5594a5907fb5 |    54737 | bio     | 2020-01-19 09:30:00
 160d0426-867c-4d68-9bf5-85c75e2ecbf2 |    50880 | phys    | 2020-01-19 09:30:00
 f1cc6b0a-44a8-401d-b0e0-363af44d09fd |    51450 | phys    | 2020-01-19 13:00:00
 eef3a05f-be38-4b9b-aa46-daf36f8b02eb |    55364 | hist    | 2020-01-19 13:00:00
 da457e00-f129-4cc8-963b-259ce6a953fc |    53208 | phys    | 2020-01-18 12:00:00
 b709e8ba-b5b5-46bf-8295-ceb04ab54106 |    52705 | phys    | 2020-01-18 11:00:00
 e1500a1e-7cb6-4862-97f7-060b71cac3c6 |    54332 | phys    | 2020-01-19 14:30:00
 1a470b2b-054c-4c3a-b77b-c4aaba4c16cb |    55484 | bio     | 2020-01-19 13:30:00
 30448ec1-d331-444a-822b-7032fd65c24e |    54435 | phys    | 2020-01-19 12:00:00
 d65abfab-291d-44f8-9426-e9553a89be84 |    55754 | bio     | 2020-01-18 14:00:00
 b0c90140-3cdd-4281-857c-fd6bc3466682 |    55494 | it      | 2020-01-18 14:00:00
 456e25aa-901d-4016-9dc7-87c3447e3d40 |    38199 | phys    | 2020-01-18 15:00:00
 43ed0923-aa37-41f3-901d-fde2180a8040 |    51331 | phys    | 2020-01-18 16:00:00
 4d1025c2-db88-47cf-a5cd-e52347e147cb |    50692 | bio     | 2020-01-18 15:30:00
 d345ec91-68e7-4be5-8513-afe61353c6e8 |    49934 | phys    | 2020-01-18 16:00:00
 33a15f34-d2f9-49e2-a2fb-fe36fcf0c7d8 |    55783 | it      | 2020-01-19 12:00:00
 65195cdf-fec7-48f8-986f-1415f5a70272 |    44680 | phys    | 2020-01-18 17:00:00
 8c8fef6e-62ac-4801-add9-2c0f22f343ff |    50304 | bio     | 2020-01-18 11:00:00
 40d022d4-825a-4816-859f-92e30d029894 |    55221 | it      | 2020-01-19 16:00:00
 ffea312b-e74e-434e-ba37-fd53f5dbb9e3 |    49982 | phys    | 2020-01-19 16:00:00
 48ec2746-fc6b-4814-a37a-706fb1078b66 |    51650 | bio     | 2020-01-19 16:00:00
 ebdb51c5-3980-4364-8e9f-9a8d4d26f999 |    54265 | phys    | 2020-01-18 17:00:00
 e0c4c3dd-05c8-480a-afb7-1dcf1109bc71 |    55001 | it      | 2020-01-19 06:00:00
 694bce79-3f66-4d1a-a6c5-e8bdaddc869e |    55809 | it      | 2020-01-19 11:00:00
 779845a0-d3fa-44d9-b789-30d3d61cf46e |    54871 | bio     | 2020-01-19 11:00:00
 cc4020f6-9fe4-430d-8237-3710614275c1 |    53509 | hist    | 2020-01-19 11:00:00
 45a4ff5c-8778-4ddc-99c4-e4a9cca3e1aa |    55281 | phys    | 2020-01-19 11:00:00
 9ede2f56-9d3d-43dc-85ee-7f5a5ea509c9 |    51760 | phys    | 2020-01-19 07:00:00
 e0d57734-07b0-4158-b442-716955f6175c |    53439 | phys    | 2020-01-19 07:00:00
 c9d86029-8ae5-4ce3-8536-d64383f31f64 |    54790 | it      | 2020-01-19 10:00:00
 2f3c2e0a-e188-420e-ae83-8673ea692d66 |    47780 | phys    | 2020-01-19 06:00:00
 459ed706-9310-477f-9f51-7a290b28b6a8 |    53917 | phys    | 2020-01-20 08:00:00
 e90f529b-1061-4efd-9bba-f73ecee2ef27 |    55490 | phys    | 2020-01-19 08:00:00
 f0002160-e57e-4e90-ac7e-c8fcdbbae26f |    41963 | phys    | 2020-01-19 09:00:00
 8a1bac54-c5c6-47c9-8fdb-36d01384eaae |    55881 | phys    | 2020-01-19 15:00:00
 457accf4-bd99-4b9d-b540-ef200e65afbd |    49007 | phys    | 2020-01-19 05:00:00
 ba12a5df-1ef8-4e3d-909a-798958d36689 |    48454 | it      | 2020-01-19 14:00:00
 403707fd-b110-4216-b678-6dbc92eb6fad |    41964 | phys    | 2020-01-19 11:00:00
 368373f6-e7ad-4bb5-a5ea-073fda7e890d |    54327 | hist    | 2020-01-19 11:00:00
 f579351b-177c-4c1c-850a-58bbda8b0b22 |    48887 | hist    | 2020-01-15 13:45:00
 056c3d91-dce7-4071-91d3-1de816ee63a3 |    51001 | hist    | 2020-01-17 12:45:00
 c64a1daf-d7f5-4c8c-ac9f-df634d77327b |    50304 | bio     | 2020-01-11 11:00:00
 aa7702bc-5271-469c-a1c2-b7e814fd7e20 |    49880 | bio     | 2020-01-16 15:00:00
 8643fa00-217a-42ae-a27d-e6f47c0501f1 |    55449 | bio     | 2020-01-19 12:15:00
(378 rows)

